,GAN,Unet,AttUnet,DeeplabV3Plus,UnetPlusPlus
dice,"[0.48235697156560464, 0.45584239130434784, 0.4131235353197188, 0.3869209809264305, 0.3802863802863803, 0.4064412238325282, 0.3925970873786408, 0.38995215311004783, 0.40035853002688976, 0.41506276150627613, 0.41940005606952624, 0.4089422028353326, 0.42084282460136674, 0.41669048299514144, 0.4374625972471574, 0.471260717688155, 0.4919093851132686, 0.4443073125578525, 0.42680546519193235, 0.3730964467005076, 0.42153644123440576, 0.47026022304832715, 0.44663088849135363, 0.40647586007516623, 0.40474174428450466, 0.40591023139113463, 0.4120054570259209, 0.412338518323227, 0.4764983834866949, 0.4670223084384093, 0.4351005484460695, 0.4290458268762453, 0.42705397788857574, 0.46671061305207645, 0.49988029686377783, 0.532435129740519, 0.5169172932330827, 0.504690002287806, 0.5104525614518722, 0.5107946715663757, 0.5260500344273583, 0.5289256198347108, 0.5234479678427869, 0.5083911389572612, 0.49866666666666665, 0.5422324510932106, 0.5675549322113137, 0.5704902650715459, 0.5756870051234281, 0.6170748455024033, 0.6242827633692908, 0.6320244533270633, 0.6249117023781493, 0.6568265682656826, 0.5361567920702861, 0.5550837988826816, 0.572573463935886, 0.5576274994383285, 0.5697302240512117, 0.5692269450658712, 0.5294567712318287, 0.5560950677229747, 0.5943734015345269, 0.660709726831759, 0.608896888660324, 0.5510725229826353, 0.4658493870402802, 0.4827932680231098, 0.5322265625, 0.547244094488189, 0.5933282403870639, 0.6247774103281608, 0.6786754966887417, 0.6690703064640742, 0.6768041237113402, 0.6699279093717817, 0.6402709038812191, 0.618232044198895, 0.6111933668936926, 0.6403726708074534, 0.6698473282442748, 0.6854761141391471, 0.7244145011228745, 0.7442301612393297, 0.7281780902167545, 0.7119341563786008, 0.6952892069171139, 0.6469305079464007, 0.6790415119811002, 0.664364640883978, 0.6211180124223602, 0.6238846945778997, 0.7228739002932552, 0.7426856714178545, 0.6316163410301954, 0.6441893830703013, 0.681508078994614, 0.7249820014398848, 0.6694825765575502, 0.6769635228393033, 0.6780889621087315, 0.7315530569219958, 0.6819787985865724, 0.6348754448398577, 0.5787387387387387, 0.5781584582441114, 0.5634081902245707, 0.5298732649366324, 0.5156206023079088, 0.4869281045751634, 0.4527902671250992, 0.4399474375821288, 0.39703628002043945, 0.41063666581436975, 0.42860740367665573, 0.4250802271044187, 0.41374196737518537, 0.42309606769537084, 0.42389968035406933, 0.4105106593951413, 0.4099682384559003, 0.4134328358208955, 0.3915266617969321, 0.39339485186983975, 0.39298582752822486, 0.3969355997127125, 0.39858156028368796, 0.4092827004219409, 0.4413923750887994, 0.447468958930277]","[0.5550658125968018, 0.5648211963758392, 0.5472395371171704, 0.511697327061387, 0.5324382406983394, 0.5518064210072015, 0.5462177722587425, 0.5333597686684152, 0.5630129484951243, 0.6129160588781328, 0.5973105747971726, 0.5347822986975949, 0.47260342745491796, 0.4588745192428371, 0.43328974864406844, 0.41722718498784217, 0.40313107718784874, 0.38793404302394807, 0.3445784207965358, 0.29761446146373327, 0.2930935519337731, 0.31841993253823203, 0.31408290376019177, 0.28660553505633884, 0.25539400946518026, 0.2548613463907299, 0.27493234995691157, 0.29226738149684217, 0.3152448604817185, 0.31569066650685085, 0.28226709136257255, 0.2934980920669226, 0.304643552744948, 0.2951243867975848, 0.3157987598379988, 0.3373899972395406, 0.35513361232093194, 0.3579771646868373, 0.3770050879377378, 0.38048493593677835, 0.40248584659553743, 0.4236314178850731, 0.4521820594894215, 0.41481935415112436, 0.422467859704622, 0.4438162898170723, 0.4454992934546771, 0.45451441712365115, 0.45835258150065655, 0.44386278328953344, 0.46394101841604724, 0.4838600639375222, 0.46006525418773114, 0.3924062646775145, 0.2842702946597466, 0.27939706263265124, 0.2935818897157738, 0.2612981244326233, 0.2694603483980996, 0.2902808552360681, 0.2547134918170315, 0.24129797916298382, 0.2493169760771344, 0.34201272160882357, 0.3332481458362459, 0.3206595846451493, 0.2802277361419977, 0.30496865965643843, 0.34337172838732305, 0.3547387367410823, 0.37351093380909645, 0.3872012084569991, 0.39584463809327536, 0.3740902775947561, 0.3757991121342593, 0.3172332125556118, 0.29228586575471704, 0.28881201030316744, 0.28760298783797905, 0.2551213919795945, 0.23185535335890095, 0.21459077429817072, 0.2589184509701112, 0.30209752876550666, 0.35043000125179596, 0.35011862705538643, 0.36188110146457364, 0.328607157356824, 0.3256992492237272, 0.30574545184594043, 0.30105334001416284, 0.2826903735632184, 0.340635252576698, 0.3701641220500378, 0.3194205455369955, 0.36513249984166657, 0.4290711580715286, 0.4243871435701692, 0.4157603844556341, 0.40009226236060363, 0.33564420594628286, 0.33141031347993394, 0.34550137141795534, 0.2960096310750066, 0.2901793354232223, 0.2850373418597084, 0.26371966868819446, 0.26023253533039614, 0.24718843925076342, 0.25044313844242866, 0.2409251164540564, 0.24125181216143132, 0.22590052856417375, 0.24066879880060088, 0.26705977034991324, 0.25660448974070627, 0.2467794892540674, 0.24584506542730522, 0.2470233746133217, 0.23115884093843603, 0.2387995712754555, 0.22778209568362498, 0.20232836560293935, 0.2056731757451182, 0.2102936768004631, 0.215930033489887, 0.21360423638204395, 0.22066927283309162, 0.22797300412365853, 0.22737249645065066]","[0.5744527408978748, 0.5765013001684367, 0.5410823079679847, 0.5207580344127156, 0.5210229795259548, 0.5607927831967588, 0.5493606260957877, 0.5494966910925734, 0.5515622263240861, 0.5989275576986036, 0.604896849732918, 0.5916974049833323, 0.5731036827054117, 0.5534547382921406, 0.555346291550404, 0.5309331469070009, 0.5292980658625046, 0.5506724485735915, 0.546067578322842, 0.4342042408268095, 0.4395748762529305, 0.47870437263269583, 0.4800758501447141, 0.44188956570361543, 0.41303069792962893, 0.39905479930031196, 0.42866800521900206, 0.46850804120584916, 0.5031103951093511, 0.5256570589537773, 0.49612455746508455, 0.5093129319948545, 0.521884220363946, 0.48728704848280896, 0.4909715322951936, 0.5213531368940518, 0.5143479390418493, 0.49040477510410113, 0.49417352210769744, 0.49696195226513873, 0.47841114807807716, 0.46083679882119455, 0.4865201101063567, 0.4659555650640775, 0.45461372748773093, 0.44001489329889504, 0.4528282201946831, 0.44174878895923647, 0.46057230609294414, 0.4678416291562068, 0.4783019351710699, 0.45360794664374116, 0.44196997879996425, 0.49363750232959297, 0.3956930512236927, 0.3942204976032869, 0.40354174348873767, 0.40853868360710394, 0.46081541630771156, 0.5093939409624273, 0.446688718042316, 0.4505827759743796, 0.4594360346904623, 0.49647124604389015, 0.464999884726708, 0.4243251251186687, 0.3878264241363711, 0.4340709471235891, 0.5338297005500102, 0.4575573370457233, 0.4505390087454342, 0.4635982667857033, 0.46964802395613175, 0.43556118737533733, 0.4526427518058256, 0.389662274718237, 0.3769542298469656, 0.38803961406421295, 0.41693807256550375, 0.4432473237028908, 0.503822844667494, 0.49207697842256604, 0.515024093950185, 0.5117781458154519, 0.5189195158582913, 0.505745473717004, 0.4748212729405192, 0.42203441930580293, 0.43234384728216707, 0.3877515544277607, 0.3735969197681771, 0.3662296979129255, 0.45321602615196793, 0.48451006172200606, 0.4528243618428821, 0.4804637617054216, 0.5464646383402638, 0.5682604205160275, 0.5375650720349597, 0.5301337985014869, 0.48599254249838325, 0.5058876863646522, 0.4875446197028404, 0.4563215332743245, 0.4364335939580446, 0.43581287831211, 0.4317635515971587, 0.4638543100878625, 0.49046536175518385, 0.4909029148290489, 0.48275573004352107, 0.47153103226824417, 0.42534233676791044, 0.45183617855112823, 0.48211043295951744, 0.4719588750208385, 0.4599421565580632, 0.4496411562013037, 0.4467203455325773, 0.42165806201560857, 0.4172059332463024, 0.41516408198098487, 0.39205972219496077, 0.39606044599169776, 0.39913020430177004, 0.3968195203820109, 0.3887257331496929, 0.40658422014717577, 0.44668364579404973, 0.4442207774543674]","[0.46375420067210754, 0.4530493707647628, 0.4453012048192771, 0.4213197969543147, 0.42458677685950413, 0.49680275454992623, 0.5190217391304348, 0.5309973045822103, 0.5707944962272525, 0.6129303106633082, 0.6124322069253233, 0.5790971939812932, 0.5498169987799919, 0.49727201870615745, 0.4797645327446652, 0.44221105527638194, 0.4271018091521816, 0.42367376398412127, 0.3698781838316722, 0.33465275278877293, 0.3147494707127735, 0.2902777777777778, 0.308994708994709, 0.35726322885069095, 0.4039315155358275, 0.41231929604022627, 0.3681149503934314, 0.4036144578313253, 0.4316251830161054, 0.43480725623582767, 0.255827854154214, 0.37942122186495175, 0.40353982300884955, 0.47863796980404755, 0.5260364842454395, 0.5206149545772187, 0.5113671753347867, 0.48396989127404516, 0.4737762237762238, 0.47287496373658255, 0.39989206691851054, 0.37317282889079967, 0.36877448237269167, 0.4002440512507627, 0.4259501965923984, 0.3630593462392891, 0.38674698795180723, 0.4050632911392405, 0.3851579270162527, 0.4343997651893161, 0.4266592303402119, 0.43507214206437295, 0.47241165530068197, 0.5829054666263969, 0.42825056151734464, 0.4437970381160476, 0.4833213342932565, 0.44237371260421776, 0.4484348459111866, 0.4306439297531178, 0.3974093264248705, 0.39588688946015427, 0.3992796501157705, 0.48712667353244077, 0.46755869729866195, 0.5735675208753239, 0.5123209169054441, 0.5001389274798556, 0.5694444444444444, 0.48955974842767297, 0.5071915215745647, 0.544806517311609, 0.546812749003984, 0.5598991172761665, 0.5840484603735487, 0.5942976719853518, 0.5431841831425598, 0.44787461410591306, 0.44308145240431795, 0.4779116465863454, 0.527511961722488, 0.5310806503028371, 0.5576679340937896, 0.5531653349723418, 0.5494629734313171, 0.552660753880266, 0.5718415727088754, 0.5589430894308943, 0.5496024887659868, 0.5046798951703482, 0.39195979899497485, 0.4718574108818011, 0.5561285204284014, 0.5233441910966341, 0.4888584161810079, 0.5541189508681197, 0.6499272197962155, 0.7064387049836304, 0.612289685442575, 0.6071563088512241, 0.6163384390955506, 0.657556270096463, 0.6068016813144822, 0.5538694992412747, 0.49189985272459497, 0.4949201741654572, 0.4966691339748335, 0.5173354109855863, 0.5821782178217821, 0.6036001531980084, 0.5030674846625767, 0.46539740102750077, 0.42544499562299387, 0.4633375474083439, 0.5849056603773585, 0.573170731707317, 0.5723196881091618, 0.5723196881091618, 0.5737577639751553, 0.5224823485693051, 0.5354569586651498, 0.5319634703196348, 0.534741974806989, 0.5353371242891958, 0.5256673511293635, 0.5247933884297521, 0.5338709677419354, 0.47307132459970885, 0.5392731535756154, 0.5695102685624013]","[0.47502859321387725, 0.46421663442940037, 0.42746314972847166, 0.3922178988326848, 0.385643375334097, 0.43159486016628873, 0.44945509207065015, 0.4590041183077499, 0.4759080800593032, 0.5412942438326779, 0.5431834403997144, 0.5188645346748113, 0.4924269108841141, 0.4722026741731175, 0.46807017543859647, 0.45248868778280543, 0.4846126636009904, 0.46802429439085386, 0.43440233236151604, 0.39640987284966345, 0.46863617968433835, 0.49392423159399573, 0.45622119815668205, 0.4165863066538091, 0.3939662821650399, 0.39591836734693875, 0.3905292479108635, 0.3836427226257735, 0.43157894736842106, 0.4171928120446819, 0.3790170132325142, 0.38273045507584597, 0.3840410639290714, 0.4125, 0.410665451230629, 0.41735629613061953, 0.43495575221238936, 0.4325632563256326, 0.4362121876370013, 0.43811610076670315, 0.44156983117737336, 0.4503998271017938, 0.44632400780741704, 0.4132664193759546, 0.3878708551483421, 0.35834470213733516, 0.37935656836461124, 0.40079190497140343, 0.4281714408787422, 0.4631444397102684, 0.48829141370338247, 0.5455392499417656, 0.5397727272727273, 0.5388191538819154, 0.4021616752983562, 0.42000901306895, 0.47502824858757065, 0.5072297452375488, 0.5400188323917138, 0.5241280458671763, 0.47416413373860183, 0.47855100095328884, 0.5132363462914381, 0.5878891885265997, 0.5444140333416273, 0.5835866261398176, 0.5101976780671478, 0.536428110896196, 0.5965123271196633, 0.5791618160651921, 0.5913544668587897, 0.6178343949044586, 0.6254826254826255, 0.6082257580306214, 0.6195913461538461, 0.5998838559814169, 0.5445517241379311, 0.48923884514435695, 0.4881847475832438, 0.5272931907709623, 0.5471803461753211, 0.5542841194529724, 0.5679871520342612, 0.5769026077700905, 0.6023601847101078, 0.5906493506493506, 0.5871070857751731, 0.5742164399763453, 0.5830324909747292, 0.5829238329238329, 0.5845588235294118, 0.5716940229173119, 0.6504358280733393, 0.6464585834333734, 0.586104513064133, 0.6297872340425532, 0.6474226804123712, 0.6560189293108548, 0.5688993803481853, 0.592033796016898, 0.5966850828729282, 0.6243838317449885, 0.5966277561608301, 0.5204460966542751, 0.46042296072507555, 0.4535833081342607, 0.5017012063099289, 0.5018181818181818, 0.4963631073610707, 0.5014560279557367, 0.4686617730095991, 0.4862331575864089, 0.4478222741888337, 0.46939988116458703, 0.5159139133070627, 0.5238239757207891, 0.5091352009744214, 0.5203703703703704, 0.5264145045326665, 0.511216429699842, 0.4958423159839852, 0.4918952618453865, 0.4686427457098284, 0.4652455977757183, 0.4658289917254061, 0.4870730928822215, 0.4908448442017347, 0.5095663265306123, 0.5598208573256558, 0.5517025929397064]"
iou,"[0.3178329571106095, 0.29520457545094586, 0.26033755274261605, 0.23986486486486486, 0.23478618421052633, 0.2550525464834276, 0.2442431106077765, 0.24219910846953938, 0.250280164363093, 0.26187961985216474, 0.26534231997162117, 0.2570253598355038, 0.26649837720879915, 0.2631768953068592, 0.2799693603983148, 0.3082675529705027, 0.3261802575107296, 0.28560095200317337, 0.27129859387923905, 0.22932917316692666, 0.2670549084858569, 0.30741190765492105, 0.2875239923224568, 0.2550798258345428, 0.2537154989384289, 0.254634487583071, 0.25945017182130586, 0.25971438060445035, 0.3127652628142344, 0.304650427080038, 0.2780373831775701, 0.2731116121758737, 0.2714994487320838, 0.30438521066208085, 0.33322693903606765, 0.3628017681060864, 0.3485424588086185, 0.337515299877601, 0.3426896977174584, 0.3429981492905614, 0.35689816256617873, 0.3595505617977528, 0.3545069570477919, 0.3408340834083408, 0.3321492007104796, 0.371960846226713, 0.3962140992167102, 0.39908106334099114, 0.40418574231523874, 0.4462098642833499, 0.4537871204537871, 0.46201443795118596, 0.45445205479452055, 0.489010989010989, 0.3662665435518621, 0.3841633158057532, 0.40112289457267625, 0.3866043613707165, 0.3983375959079284, 0.39784572619874914, 0.3600416233090531, 0.3851327433628319, 0.4228529839883552, 0.4933282500953107, 0.4377079482439926, 0.3803313359182235, 0.3036529680365297, 0.31821192052980135, 0.36260811709913504, 0.37669376693766937, 0.4217958001448226, 0.4543100258971513, 0.5136327185244587, 0.5027089783281734, 0.5114920140241527, 0.5036778939217964, 0.47088122605363986, 0.44742103158736507, 0.4400852878464819, 0.4709913202375514, 0.503586800573888, 0.5214634146341464, 0.567907444668008, 0.5926485397784491, 0.5725472132657762, 0.5527156549520766, 0.5329067641681902, 0.4781206817134961, 0.514052120592744, 0.49741468459152016, 0.45045045045045046, 0.4533665835411471, 0.56601607347876, 0.5906921241050119, 0.46157840083073726, 0.47513227513227513, 0.5168845315904139, 0.5686053077357425, 0.5031746031746032, 0.5116741182314953, 0.5129611166500498, 0.5767313019390582, 0.517426273458445, 0.46506777893639206, 0.40720081135902636, 0.4066265060240964, 0.392183908045977, 0.36042692939244664, 0.34736442927569205, 0.32181425485961124, 0.29264957264957264, 0.28200808625336926, 0.2476888747210711, 0.25836550836550837, 0.27275641025641023, 0.2699059561128527, 0.2608289186662512, 0.26830808080808083, 0.2689547581903276, 0.2582657517155334, 0.2578365089121082, 0.2605832549388523, 0.24341507720254316, 0.24486094316807738, 0.2445440956651719, 0.24761051373954598, 0.24889282550930025, 0.2572944297082228, 0.2831965967790945, 0.28821900953552754]","[0.4021276595744681, 0.41617210682492584, 0.3880030372057707, 0.3564954682779456, 0.375, 0.4019607843137255, 0.40400296515937734, 0.38661971830985914, 0.42637362637362636, 0.4743223965763195, 0.45598349381017883, 0.38685678859268446, 0.3241341991341991, 0.3117744610281924, 0.2887864823348694, 0.2777222777222777, 0.2685794920037629, 0.2570052539404553, 0.2214546932141406, 0.18089123867069487, 0.17913170375775264, 0.19922013470400568, 0.1994535519125683, 0.1801831262262917, 0.15513264129181084, 0.15425681371171676, 0.1691860465116279, 0.18259085580304807, 0.19605633802816902, 0.19642857142857142, 0.17025748817656333, 0.17860934182590232, 0.18766901027582478, 0.18072289156626506, 0.1946808510638298, 0.20952650978168416, 0.22363251737685103, 0.22415940224159403, 0.23732644494672264, 0.2361247947454844, 0.2512998266897747, 0.27424293977543385, 0.3011228308948622, 0.2658831003811944, 0.2731333758774729, 0.28884462151394424, 0.29646902065289804, 0.30165289256198347, 0.30659225671433554, 0.2901046943600135, 0.30892370572207084, 0.33041428090266084, 0.3072040622024754, 0.2515169902912621, 0.1657111657111657, 0.16170555108608206, 0.1695616211745244, 0.14184195565662308, 0.1442114334961218, 0.16272009714632665, 0.13425925925925927, 0.12636165577342048, 0.13070669168230145, 0.19615263323872595, 0.19351822997818635, 0.18361669242658424, 0.15368731563421828, 0.171997585998793, 0.20227069017030178, 0.21076781890486387, 0.2222222222222222, 0.23419587291188995, 0.24098025867937373, 0.22389558232931728, 0.22453083109919572, 0.17463813719320329, 0.15926814637072587, 0.15935405240706885, 0.15881050300537805, 0.13587487781036167, 0.12423625254582485, 0.1145418326693227, 0.14394200897480153, 0.16880415944540728, 0.20721615359152598, 0.20716612377850163, 0.21572387344199426, 0.1912479740680713, 0.18872870249017037, 0.17498379779650033, 0.17296604740550928, 0.16130030959752323, 0.2072856221792392, 0.23190348525469168, 0.19053549190535493, 0.2253706754530478, 0.277404169468729, 0.27563025210084036, 0.2683982683982684, 0.2530967525945765, 0.2042042042042042, 0.2031578947368421, 0.21164978292329956, 0.17574931880108993, 0.17103918228279386, 0.16694546671127466, 0.14996746909564085, 0.14674983585029547, 0.1392568659127625, 0.14044761595848199, 0.13415424497731693, 0.1342303905480801, 0.12358092766785599, 0.13396659023910906, 0.15307150050352467, 0.14557176789955886, 0.13890784982935153, 0.13747000342817964, 0.13804945054945056, 0.1260387811634349, 0.13263157894736843, 0.12482662968099861, 0.10951585976627713, 0.11174116077384923, 0.11495798319327731, 0.11837577426015142, 0.11688311688311688, 0.12257617728531855, 0.12983814215341308, 0.12688927943760983]","[0.42569992821249103, 0.43084721216509775, 0.38865248226950355, 0.3672752808988764, 0.3683098591549296, 0.4137426900584795, 0.40404040404040403, 0.40498220640569393, 0.4103299856527977, 0.45637119113573404, 0.4625087596355992, 0.45024021962937544, 0.43075898801597867, 0.4051383399209486, 0.40463576158940395, 0.379242819843342, 0.3784135240572172, 0.40588235294117647, 0.40054310930074677, 0.2883771929824561, 0.2932330827067669, 0.3304109589041096, 0.3324295010845987, 0.29853015712113534, 0.27033380347907854, 0.25999121651295565, 0.28880070546737213, 0.32479848269321954, 0.3514285714285714, 0.3743016759776536, 0.3383233532934132, 0.34886025768087214, 0.3650475713570355, 0.33422103861517977, 0.3390880920761399, 0.3599266391563503, 0.35371755389353277, 0.3315639036341364, 0.33252230332522303, 0.3354943273905997, 0.3202639751552795, 0.30048890560361036, 0.3251231527093596, 0.3029304029304029, 0.2861759425493716, 0.27309236947791166, 0.2839140103780578, 0.27392120075046905, 0.28990963855421686, 0.2992545260915868, 0.31065514758819296, 0.29041805401405846, 0.28241631396691036, 0.32274247491638797, 0.2303078768492603, 0.23061389337641358, 0.24458700882117082, 0.24893369523070957, 0.29149018097805157, 0.33013972055888224, 0.2695753798208025, 0.2756972111553785, 0.2826784282277466, 0.32077764277035237, 0.2935206869633099, 0.258702821546354, 0.22622834924001414, 0.2618168389955687, 0.34395907123179853, 0.2757366315023645, 0.2733551435841512, 0.28720345075485265, 0.2922077922077922, 0.2674825174825175, 0.2821238938053097, 0.23280594123345172, 0.22468162522741056, 0.22768304914744233, 0.24918977313647822, 0.2688292319164802, 0.31542158147662736, 0.30434782608695654, 0.3233333333333333, 0.32393715341959334, 0.33191850594227507, 0.3208489388264669, 0.29976209357652656, 0.2556971803785245, 0.2633009708737864, 0.23330775134305448, 0.2247191011235955, 0.21939871152469578, 0.29434250764525993, 0.3166206079747335, 0.29161926431551005, 0.3157467532467532, 0.3655913978494624, 0.38907206782854453, 0.36034732272069464, 0.35316884373488144, 0.31053105310531054, 0.32411450752062104, 0.30505243088655865, 0.2755388940955951, 0.25892857142857145, 0.2561386615310544, 0.251984126984127, 0.2812662169174883, 0.3076923076923077, 0.31240105540897095, 0.30523560209424083, 0.294997421351212, 0.2535007242877837, 0.2759820984584784, 0.31097560975609756, 0.3016359918200409, 0.28837209302325584, 0.2818181818181818, 0.2787543947764942, 0.2590420332355816, 0.2539759036144578, 0.2528846153846154, 0.23276260990282277, 0.23562152133580705, 0.237739374124241, 0.23754612546125461, 0.23090745732255166, 0.24592391304347827, 0.28796561604584525, 0.2843556823585354]","[0.301875, 0.2928660826032541, 0.2864228146311221, 0.26688102893890675, 0.2695081967213115, 0.33049738219895286, 0.3504587155963303, 0.3614678899082569, 0.39937888198757765, 0.44188861985472155, 0.44137101623571856, 0.4075558099599313, 0.37913628715647785, 0.3309128630705394, 0.3155856727976767, 0.2838709677419355, 0.2715381145692377, 0.26877289377289376, 0.2269021739130435, 0.20095073465859983, 0.18676716917922948, 0.16978066612510154, 0.18272841051314143, 0.21748050882232253, 0.25307906237584427, 0.2596991290577989, 0.22557651991614255, 0.2528301886792453, 0.27520537714712473, 0.2777978993118435, 0.14667580534612748, 0.23412698412698413, 0.25277161862527714, 0.3146114864864865, 0.3568856885688569, 0.3519130845536136, 0.34351464435146445, 0.31923501287237954, 0.3104238258877434, 0.30965045592705165, 0.24991568296795952, 0.22938689217758984, 0.2260720411663808, 0.2501906941266209, 0.2706078268109908, 0.2217913920124079, 0.239731142643764, 0.25396825396825395, 0.23851120394986708, 0.27746531683539555, 0.2711804324707551, 0.27801418439716313, 0.3092532467532468, 0.4113384484228474, 0.2724674499841219, 0.28517940717628704, 0.31867088607594934, 0.2840050377833753, 0.2890209571473256, 0.27440804411287706, 0.2479793081150986, 0.2467948717948718, 0.2494374799099968, 0.3219877467665078, 0.3051070840197694, 0.4020993136859104, 0.3443759630200308, 0.33345683586513525, 0.39805825242718446, 0.32411725516322454, 0.33975659229208927, 0.37438768369489156, 0.3762851267991775, 0.38879159369527144, 0.4124777183600713, 0.42277633048008934, 0.37285714285714283, 0.2885556915544676, 0.2845887173022376, 0.31398416886543534, 0.35824532900081235, 0.3615451388888889, 0.3866432337434095, 0.3823279524214104, 0.37879968823070925, 0.381846036001532, 0.40040485829959516, 0.38787023977433005, 0.37893231649189707, 0.33750625938908363, 0.24375, 0.3087783916513198, 0.3851648351648352, 0.35441176470588237, 0.323502722323049, 0.3832396525293817, 0.4814016172506739, 0.546119235095613, 0.441222983658408, 0.43591130340724715, 0.44544016868740116, 0.48982035928143713, 0.4355458036204059, 0.3830010493179433, 0.326171875, 0.32883317261330763, 0.33037912358444116, 0.348922753547031, 0.4106145251396648, 0.4322545255074054, 0.3360655737704918, 0.30326900354470265, 0.27020014825796884, 0.30152200740436036, 0.41333333333333333, 0.4017094017094017, 0.4008738394320044, 0.4008738394320044, 0.40228633641807293, 0.3536217303822938, 0.3656136716727084, 0.36236391912908245, 0.3649473100388242, 0.36550194120909596, 0.3565459610027855, 0.3557422969187675, 0.3641364136413641, 0.3098188751191611, 0.36918138041733545, 0.3981225842076201]","[0.3115, 0.3022670025188917, 0.2718302910705476, 0.24394966118102615, 0.23888363292336803, 0.27518072289156625, 0.2898691226369365, 0.2978620019436346, 0.3122568093385214, 0.37107843137254903, 0.3728564429201372, 0.35031538088306646, 0.32663551401869156, 0.3090741593735606, 0.30554283096655976, 0.29239766081871343, 0.3197945845004668, 0.30550373134328357, 0.2774674115456238, 0.24720149253731344, 0.3060253699788584, 0.32795443758898907, 0.2955223880597015, 0.2630937880633374, 0.24530386740331492, 0.24681933842239187, 0.24264451367255105, 0.23735019973368843, 0.2751677852348993, 0.263577784596502, 0.23381924198250728, 0.23665223665223664, 0.23765521224371933, 0.25984251968503935, 0.25838829939776314, 0.26370830977953647, 0.27791914051456035, 0.2759685569904548, 0.27894589290720495, 0.2805049088359046, 0.28334271243669107, 0.29065550906555093, 0.28726968174204354, 0.26045104510451045, 0.24059539918809203, 0.21828254847645429, 0.23407775020678245, 0.25061898211829436, 0.2724033981912853, 0.30135846964236207, 0.3230063109581182, 0.37508007687379885, 0.36964980544747084, 0.36875596563792556, 0.2516910935738444, 0.26583000570450654, 0.3114997036158862, 0.3397908979089791, 0.36988068365043536, 0.3551311103917125, 0.3107569721115538, 0.31453634085213034, 0.3452037215271094, 0.41631944444444446, 0.37401709401709404, 0.41201716738197425, 0.34245998315080034, 0.36651982378854625, 0.4250214224507284, 0.40761982793936913, 0.4198036006546645, 0.4470046082949309, 0.4550561797752809, 0.4370146678170837, 0.44884632128863733, 0.4284529240978847, 0.3741470811220622, 0.3238359972202919, 0.32291296625222027, 0.3580435613297669, 0.3766333589546503, 0.3833976833976834, 0.39663551401869157, 0.4053851907255049, 0.4309838472834068, 0.4190932546995945, 0.4155354449472097, 0.4027374533388635, 0.41146496815286626, 0.41135674035543995, 0.412987012987013, 0.4002601908065915, 0.48195991091314033, 0.4776053215077605, 0.4145317093658127, 0.45962732919254656, 0.47865853658536583, 0.48811619718309857, 0.3975257731958763, 0.42048864123446206, 0.4251968503937008, 0.4538939321548017, 0.42513863216266173, 0.35175879396984927, 0.2990580847723705, 0.29331247555729373, 0.3348472336911643, 0.33495145631067963, 0.3301083591331269, 0.33462883793237463, 0.306047197640118, 0.32120743034055727, 0.2885122410546139, 0.30667701863354035, 0.34763071895424835, 0.3548519736842105, 0.3415032679738562, 0.35168961201501875, 0.35723377174374205, 0.3433786078098472, 0.3296478296478296, 0.32616783794956594, 0.30603096984515077, 0.3031400966183575, 0.3036356372353176, 0.32194092827004217, 0.32524478501489995, 0.3418913136499786, 0.38871612616614837, 0.3809318377911993]"
