,GAN,Unet,AttUnet,DeeplabV3Plus,UnetPlusPlus
dice,"[0.7935871743486974, 0.7770305225038799, 0.7152667723190702, 0.6862955032119914, 0.7603899435608004, 0.740929994890138, 0.6973544973544974, 0.6311010215664018, 0.6663043478260869, 0.7108498129342598, 0.6240352811466373, 0.4580526638089406, 0.46382189239332094, 0.48228713486637664, 0.5781433607520564, 0.6002290950744559, 0.671850699844479, 0.6666666666666666, 0.6885411408379606, 0.6814891416752844, 0.712300566134843, 0.5944206008583691, 0.6696252465483234, 0.641705668226729, 0.7315369261477046, 0.8025711662075299, 0.8073148974130241, 0.8370860927152318, 0.8378143972246314, 0.8345446772124839, 0.8220338983050848, 0.8417536534446765, 0.7770910589204779, 0.7865353037766831, 0.6784394250513347, 0.7892481495909622, 0.8237533307955843, 0.8282138794084186, 0.8356736242884251, 0.8152914458743377, 0.8081725312145289, 0.7793391568552981, 0.747550866616428, 0.6402393418100224, 0.7664449371766445, 0.6865671641791045, 0.7265395894428153, 0.6817366343738788, 0.6258064516129033, 0.6456637168141592, 0.6594253679046952, 0.6583050847457627, 0.6628648104662865, 0.6954248366013072, 0.6092066601371204, 0.6979645436638214, 0.658753709198813, 0.7138179436804192, 0.6570680628272252, 0.653556211078335, 0.6236910994764397, 0.6929796182465222, 0.70828025477707, 0.66, 0.6260061919504644, 0.7603715170278638, 0.7482324008607439, 0.83115338882283, 0.8121498083161309, 0.7880545085532038, 0.785632183908046, 0.8194405199208816, 0.8608450704225352, 0.8541607898448519, 0.8577890867967204, 0.8480089736399327, 0.8579418344519015, 0.8695172413793103, 0.8711453744493393, 0.8774725274725275, 0.8511335700628244, 0.9087921117502055, 0.906224517531938, 0.896551724137931, 0.894880174291939, 0.8690217391304348, 0.8976034858387799, 0.8729341641831482, 0.7955830864530029, 0.7618796198521647, 0.7586206896551724, 0.8099606815203145, 0.8244078269824923, 0.8530642382476002, 0.855607134131444, 0.8875540605478136, 0.8247619047619048, 0.7469426152398871, 0.7795975666822649, 0.8466001392434439, 0.8116883116883117, 0.8070256528772822, 0.7961520842876775, 0.858246251703771, 0.9171019759255054, 0.9082299887260429, 0.8865979381443299, 0.8613171499213307, 0.9071428571428571, 0.9164265129682997, 0.9105367793240556, 0.8982193888766762, 0.8920068027210885, 0.8802369868810833, 0.847682119205298, 0.7757299647960241, 0.8654560462236897, 0.9110929853181077, 0.8592262507595706, 0.8994368463395012, 0.8936085748312823, 0.8825831702544031, 0.8831067961165049, 0.8736923672994963, 0.8905587668593449, 0.8689655172413793, 0.8646371816963431, 0.8123813140903912, 0.7990158970476912, 0.8198012375773486, 0.8235952958745567, 0.8482822655524606, 0.8380776340110906, 0.7945255474452555, 0.7661348803480783, 0.7466424682395645, 0.7211573236889692, 0.7120855227396268, 0.7091372406261376, 0.7142857142857143, 0.703756201275691, 0.751385165326184, 0.7769861061631635, 0.7540164227061764, 0.7691770050672724, 0.8316796598157336, 0.8509657983342194, 0.8983618108155716, 0.8975438596491228, 0.8658023826208829, 0.858337689492943, 0.8374281233664401, 0.8489283847360167, 0.812957157784744, 0.8358104563734918, 0.8646105593308939, 0.8586824265600557, 0.8676955089301196, 0.8213296398891967, 0.832353957829243, 0.8366643694004136, 0.8314413484692122, 0.8207934336525308, 0.8248337028824834, 0.810838445807771, 0.7821583695289007, 0.7383441181350588, 0.7874172185430464, 0.7939283946543475, 0.8077049720118538, 0.7572942135289323, 0.7482551533841909, 0.8210764506222725, 0.8570059114874581, 0.8407643312101911, 0.8469255663430421, 0.7790286265680283, 0.715137836530711, 0.8050436469447139, 0.8516669350942181, 0.8459185316374175, 0.8365338066806519, 0.8915852505515285, 0.8887149788699327, 0.853325046612803, 0.7982713381694706, 0.8241877817503498, 0.8013634955066625, 0.821196157421754, 0.8096939568121796, 0.8378927622322964, 0.8283235202974899, 0.8556034482758621, 0.8302114803625378, 0.8336352657004831, 0.8227103960396039, 0.75, 0.6842429848905335, 0.7162804971612705, 0.7972972972972973, 0.8169403099585699, 0.7466472303206997, 0.7260034904013961]","[0.7623724942366716, 0.7387158842102387, 0.6791926514577793, 0.6311037896589872, 0.6375655167018697, 0.6496751152436242, 0.6896113816664198, 0.7564792986314577, 0.7809287291822671, 0.7123652644541405, 0.6148514265080405, 0.5514251826758475, 0.6193066143287043, 0.6318416243416194, 0.6953685074131228, 0.7315175097276264, 0.6971070442735194, 0.6831196602955103, 0.7072995660813496, 0.63970665920885, 0.6488270323640538, 0.5770653316966089, 0.5911165932265907, 0.6012859851075889, 0.6762761550081512, 0.7526296844378675, 0.7055785750739658, 0.824004593634535, 0.8365754522347959, 0.8612744754017826, 0.8615814099523236, 0.8257421775335578, 0.6604605325374086, 0.6455137591854522, 0.5188111481128819, 0.6105613921115189, 0.647415389796262, 0.6889059743728442, 0.7096147620589187, 0.7070216998105836, 0.7167994072976477, 0.7607629938604302, 0.7647776846407528, 0.7374553062172264, 0.79043712074308, 0.765352125656069, 0.7586856973115734, 0.7245727336825577, 0.6835526929228739, 0.6441988981931628, 0.6300924635060652, 0.6381153930281579, 0.6884874383981804, 0.7234290634953321, 0.6727035941626806, 0.7108530105534652, 0.6671778560339279, 0.6870897390878502, 0.6803195721210096, 0.670430731257416, 0.6522391731963137, 0.7144809203651799, 0.7303603863936592, 0.7389723863867944, 0.7349171775741205, 0.771301509496465, 0.7754452168872759, 0.8079105358341635, 0.832178692454916, 0.8354599702112723, 0.827755084857748, 0.8390434113388251, 0.8242501986604609, 0.7977091238731249, 0.8050937397619937, 0.8367936329562035, 0.8203021077962367, 0.8437346476737755, 0.8614516933933387, 0.8475420779902082, 0.8533468802025722, 0.8771676706522704, 0.8417929860978097, 0.8116720712209142, 0.7815608347160403, 0.7432989497395032, 0.8142132136812794, 0.8689668330005559, 0.8508526012497758, 0.8486600892052065, 0.8503852661050894, 0.8724760511219075, 0.8674455689078345, 0.8761119274145033, 0.8653980862683828, 0.8841149391046855, 0.8555649748870581, 0.7803848923542996, 0.8003018648806659, 0.8386094069529653, 0.8320351927947549, 0.8265088933833699, 0.8190011463150261, 0.8447186140035697, 0.811235120783088, 0.7756344134390172, 0.8199758997571316, 0.853764884253058, 0.8511282386040457, 0.8305503414388428, 0.8140750613021187, 0.789935676663644, 0.8391489744512415, 0.8367368528667884, 0.8653257177819417, 0.8273352574183848, 0.8722061326144213, 0.8665933381971312, 0.8244205606363926, 0.86758854982028, 0.8550466602193733, 0.8590609835056702, 0.8570102503887531, 0.8570889808142788, 0.8300396687115889, 0.8108409876457905, 0.8313631908093868, 0.8253572013557272, 0.8303656168094481, 0.8303141056200011, 0.8587447948111853, 0.8576834740284432, 0.8456733807995938, 0.8510328729645473, 0.8493300165393095, 0.8363396415342922, 0.8315990096947551, 0.8318790325725376, 0.8231366574511808, 0.8237413166121885, 0.8144781720230355, 0.8405929496285025, 0.8448515821176886, 0.8285053957429297, 0.8370242085959568, 0.8524726198604461, 0.8452399853755383, 0.8180428035435048, 0.7978084837198877, 0.7867461107305493, 0.7415480506812125, 0.7220834548246288, 0.8452321542817302, 0.8579361493321668, 0.8508286174040391, 0.7888389969560639, 0.7551774381580253, 0.7982594085826156, 0.7754472798674318, 0.7561025611201175, 0.7480475349924895, 0.7434015940032964, 0.7468882204244507, 0.7451127962112958, 0.7427864697129274, 0.7540655218512496, 0.7500471387807607, 0.7666260091769762, 0.7566415157045844, 0.7520774252317268, 0.7590546194545084, 0.7549457379945568, 0.75931998396445, 0.7456462569535927, 0.7166917401629355, 0.7861013677155239, 0.8280441998778965, 0.7975690630281965, 0.8462570106514199, 0.8108939187971895, 0.7435734761010125, 0.7320063470493452, 0.7879700207557816, 0.8030562581677981, 0.8374697026141606, 0.8333146577691884, 0.8354702569548126, 0.7978394053016573, 0.8010595855892679, 0.7836945817996072, 0.7327654346133503, 0.7050890926242711, 0.760928341965515, 0.7655100073968713, 0.7900643125169874, 0.8334085815125623, 0.8081959575069656, 0.7529413629222854, 0.7636070671452397, 0.8264511052518444, 0.8400848925233829, 0.8313387556183438, 0.8283057374225736]","[0.5946604662254814, 0.5214204742860475, 0.48129970038263475, 0.4555830115441097, 0.5028787219159521, 0.5344785540767419, 0.505250001782078, 0.49574109767731633, 0.4770565314349843, 0.5135626039239775, 0.4596342014874395, 0.4139621065567082, 0.4115696549851901, 0.4604305129413575, 0.48906593693732214, 0.47351466747993826, 0.47183885554240557, 0.5003925447705113, 0.5150872003687769, 0.44811867085192764, 0.44264232190279656, 0.407916515043022, 0.4411863235936262, 0.40035827335671387, 0.49018722637792084, 0.6416552559780752, 0.6065942487421992, 0.6392666990314443, 0.6408939574292782, 0.6229364786409404, 0.7965081090316237, 0.7427135014977084, 0.6174866594539087, 0.6725170005416101, 0.5268872022805116, 0.6411239180065258, 0.6308124345776183, 0.6485767238511619, 0.699666039353486, 0.6882993808527665, 0.7291732897086091, 0.7363256253509044, 0.7279387852372898, 0.69639953914101, 0.7840999557717824, 0.7405873470187211, 0.7178397726211974, 0.6597801267414116, 0.6086933650707023, 0.6021666239963478, 0.6210995451538334, 0.6491037866958492, 0.6596575335950547, 0.6596294283208034, 0.6335590142526468, 0.7060760660711038, 0.669605144971796, 0.6744713343125598, 0.6675328936384581, 0.6960302140644505, 0.6942586458214043, 0.712600732175699, 0.716963778270433, 0.7424453554126091, 0.7157211951130505, 0.7781469888311515, 0.7645714699353344, 0.8246068004337074, 0.8490642150421273, 0.8474573027337255, 0.849725077242459, 0.8579050707058201, 0.8396624963360334, 0.7822648050005057, 0.7607425183842, 0.8141950948040761, 0.7971969304983043, 0.8213508617000937, 0.860801204564255, 0.8681608113532733, 0.8692329286667775, 0.8883720666269402, 0.8669642293861586, 0.8467401994432154, 0.8278133610700534, 0.7952357133925222, 0.8482406562937347, 0.8671109663518152, 0.7919045849241477, 0.7828926586753455, 0.7781170164997371, 0.824607378577835, 0.847289451104197, 0.8608853840680187, 0.8621976891437685, 0.8696390458126283, 0.8431186684704528, 0.7799938230184112, 0.7985464017652868, 0.840577599321645, 0.8269118740981726, 0.8349858476135977, 0.8290528142385639, 0.8623103918439442, 0.8362378139075708, 0.7926834489050574, 0.8300243448513798, 0.8652524983850742, 0.8604296051399825, 0.8318253607586921, 0.8226289480319033, 0.7922765655215996, 0.8475225170393734, 0.8481766744383308, 0.8626628062594579, 0.8445824481124367, 0.8571065485195591, 0.8165571826200768, 0.7846543119334743, 0.8553913208423463, 0.8721403662522138, 0.8626202095304644, 0.8708636926761703, 0.8839868361278681, 0.8717629120768029, 0.8550073016063534, 0.8459189253659652, 0.8489198574162535, 0.8506926238921582, 0.8495808497181099, 0.8643669972499782, 0.8602365882619981, 0.8525161933233683, 0.8418913678708067, 0.8232472774350773, 0.8065472102336587, 0.7911481598653408, 0.7974787621268181, 0.7991224764669231, 0.8013733842806735, 0.7840466241993425, 0.8154188612763034, 0.8305073079288832, 0.8162205350660533, 0.8392652502315773, 0.8577666008618435, 0.8609101415754559, 0.835568449725022, 0.8288287761710484, 0.825594451831452, 0.7819641003569711, 0.7518987378424316, 0.8437800368150703, 0.8460380581050307, 0.8418484209709263, 0.7914058569129895, 0.7668584882666223, 0.8142179912919458, 0.8123724851759041, 0.7997067400810084, 0.7974171038571967, 0.7905117229143539, 0.7916668149026233, 0.7898982683010471, 0.7824156546947056, 0.8016560989434623, 0.788747608237109, 0.8050780402069868, 0.7892866574250684, 0.7832985491211748, 0.7820166716965635, 0.7770607487605816, 0.7711768194759997, 0.7573426964682186, 0.7317338471579078, 0.8030182935624298, 0.8313159593913342, 0.7862073549830325, 0.8608413975977517, 0.8446157181440036, 0.7636495940425371, 0.7559963108994247, 0.8065918929295675, 0.8208406462117528, 0.8513062248686092, 0.829040242482721, 0.8422253206547238, 0.8182691679927511, 0.8012820045213671, 0.7900722587088267, 0.7412410585910314, 0.72219374953287, 0.7788388651477486, 0.7830449619029175, 0.7965808416389811, 0.8428383698485229, 0.8255861484611657, 0.7567642130630758, 0.756156729241381, 0.8373578777857035, 0.8492112310851605, 0.7852621520793533, 0.7753781259338368]","[0.7837541163556532, 0.7279029462738301, 0.6837209302325581, 0.6434474616292798, 0.6285018270401949, 0.626360338573156, 0.6386554621848739, 0.659952606635071, 0.6526806526806527, 0.6764872521246459, 0.6013590033975085, 0.5473801560758083, 0.601018675721562, 0.6505747126436782, 0.6700507614213198, 0.6896551724137931, 0.7236343969713358, 0.7498649378714208, 0.7769477054429029, 0.7361702127659574, 0.6991525423728814, 0.6314710404920554, 0.5906313645621182, 0.6022560078469839, 0.5510805500982319, 0.6417445482866043, 0.6442405708460754, 0.7824788451966153, 0.8036750483558994, 0.8655889145496536, 0.824360105913504, 0.8451208594449419, 0.8325358851674641, 0.849209739427595, 0.7924689773213521, 0.8842192006592501, 0.8823772183243912, 0.8486088379705401, 0.8258064516129032, 0.7977482911137918, 0.7977617905675459, 0.7761790567545963, 0.7476190476190476, 0.6705836271053662, 0.7914893617021277, 0.7279151943462897, 0.768754833720031, 0.658454647256439, 0.5947983415001885, 0.6198130841121495, 0.654639175257732, 0.6630355846042121, 0.7094911584265609, 0.7368421052631579, 0.6715176715176715, 0.7919135587312652, 0.7367692839847804, 0.7750172532781229, 0.7082467082467082, 0.7229753215154675, 0.6773862470065002, 0.7645847632120796, 0.7747196738022426, 0.7289534499834929, 0.693516699410609, 0.8199083169613621, 0.8065252854812398, 0.8255959849435383, 0.8297480024585125, 0.7930622009569378, 0.7939068100358423, 0.7880035283740077, 0.8440687846109006, 0.856140350877193, 0.8837073739434567, 0.8585564610011641, 0.8471741637831603, 0.8632846087704213, 0.8541189931350115, 0.876993166287016, 0.8398979880986115, 0.9026397956287255, 0.9105233539673607, 0.923764311644792, 0.9081232492997199, 0.920314253647587, 0.8963004484304933, 0.8366267742833287, 0.7488913525498891, 0.7345945945945946, 0.721488271771367, 0.7727028479312198, 0.8070550507749866, 0.8747740769429383, 0.8702329152802661, 0.9114050411779386, 0.852264291017075, 0.7928501469147894, 0.8215767634854771, 0.8760570186035275, 0.832046332046332, 0.799807275355336, 0.8001925854597978, 0.8855579348084701, 0.9239876864788066, 0.8953679755466729, 0.9282457403407728, 0.8671491944898436, 0.9080805742069924, 0.9405529953917051, 0.9358386801099908, 0.9234972677595629, 0.9186455584872472, 0.9063114217077964, 0.836379090522737, 0.7580336241753565, 0.854965064577599, 0.9192598822539949, 0.9002504173622704, 0.906070549630845, 0.8824128795598125, 0.879839518555667, 0.8646811912852289, 0.862220447284345, 0.9156386788698766, 0.9176798883795096, 0.9188008735358348, 0.8463962189838519, 0.8027424094025465, 0.8255700643149484, 0.8311536209252391, 0.8767229664142885, 0.870420362514462, 0.8210886943281309, 0.8018188707843881, 0.7926093514328808, 0.7658932276928881, 0.7655986509274874, 0.7667671439336851, 0.7663690476190477, 0.7589648798521257, 0.7795042545320015, 0.7983022697914745, 0.7744430123365863, 0.8100436681222707, 0.861729295877417, 0.881300219138057, 0.9088589135982501, 0.89932641543783, 0.8970775095298602, 0.8476939578119413, 0.8377318116975749, 0.8850286532951289, 0.8392603129445235, 0.8581117258611458, 0.8700646087580761, 0.8377992140050018, 0.8938567153670128, 0.8327111111111111, 0.8557371287998594, 0.8609503769945642, 0.8497718497718497, 0.8183908045977012, 0.8137444933920704, 0.8048780487804879, 0.7653806047966631, 0.7167789873855193, 0.7846972036369875, 0.802795295721834, 0.8056790968183373, 0.7791989229215752, 0.7722046325612398, 0.8342228152101401, 0.8552544613350959, 0.8312417437252312, 0.856950294860994, 0.7811187636485806, 0.717564870259481, 0.815161128736016, 0.8713235294117647, 0.8526244952893675, 0.8225996300655792, 0.8970588235294118, 0.9142117190029135, 0.8887096774193548, 0.8334138097537421, 0.8586727243225701, 0.8530315278900565, 0.8360284605433377, 0.8302922654610043, 0.8464649733052904, 0.8398462524023063, 0.8783762186351286, 0.8888179933003669, 0.9056360708534622, 0.8698254364089776, 0.7820660206930531, 0.697953881130237, 0.7349788892497564, 0.8207639569049952, 0.841577756223731, 0.7726647301635835, 0.7567567567567568]","[0.8141683778234087, 0.7671087533156499, 0.7350886620096723, 0.7003806416530723, 0.7774882751433038, 0.795687885010267, 0.7669953295277634, 0.7447354904982023, 0.7419847328244275, 0.7759958613554061, 0.6801490154337414, 0.630901287553648, 0.678494623655914, 0.7012561441835062, 0.7137466307277628, 0.6749864351600651, 0.6944444444444444, 0.6893939393939394, 0.7190653212958046, 0.741388174807198, 0.7614213197969543, 0.7346355407336828, 0.6980687706076307, 0.6505324298160697, 0.6679574056147144, 0.7319636884854276, 0.7445727482678984, 0.7914777878513146, 0.7699954812471758, 0.7828773168578994, 0.7270397266125588, 0.7922461019806153, 0.7595356550580431, 0.769857433808554, 0.7205222358221134, 0.8050813815005955, 0.8298294327647758, 0.8221343873517787, 0.8230193141505715, 0.7963836477987422, 0.7863849765258216, 0.7813113466823715, 0.7504865706500584, 0.6523900573613767, 0.7835285228560634, 0.695154521175124, 0.736214605067064, 0.704, 0.6615664845173042, 0.6423410404624278, 0.6395975565936041, 0.6342674707343029, 0.6806136680613668, 0.7100271002710027, 0.6253369272237197, 0.7502541511352084, 0.6979958534899793, 0.7612146307798482, 0.7133494308382201, 0.7349604675146099, 0.6812286689419795, 0.7610020311442113, 0.78430057027843, 0.7178642056690837, 0.6653633105246008, 0.8113391984359726, 0.7807865892972276, 0.83690587138863, 0.8158379373848987, 0.7615037593984962, 0.7601783060921248, 0.7829411764705883, 0.8364485981308412, 0.8368835716370003, 0.8489628980426527, 0.8193960511033682, 0.8504347826086956, 0.8559127439724454, 0.848, 0.8645418326693227, 0.8208321539767902, 0.9061967026719727, 0.8990154711673699, 0.9183901621017329, 0.8998046329891153, 0.9010927430652844, 0.9065029305051633, 0.8552486187845304, 0.7755214050493963, 0.7525661804430038, 0.7554714941907592, 0.8167794316644114, 0.8347639484978541, 0.8876317819490872, 0.8806731259561448, 0.9160229254921505, 0.847675568743818, 0.782799902272172, 0.8156996587030717, 0.8832046332046332, 0.8411934552454283, 0.8182035928143713, 0.8088550345155915, 0.8889413988657845, 0.927208480565371, 0.8998365631566659, 0.9308295697646779, 0.8697264719517849, 0.9163787145818936, 0.9404489234997709, 0.937984496124031, 0.9151542649727767, 0.9138232720909887, 0.8997384481255449, 0.8410623946037099, 0.7551276684805358, 0.8611401127584046, 0.9126092384519351, 0.8723492723492724, 0.9224456298727944, 0.893045953639691, 0.8830855765367618, 0.8834796488427773, 0.8847227762265656, 0.9002384737678856, 0.8784935579781963, 0.9094511591044184, 0.8719367588932806, 0.8422507403751234, 0.8495297805642633, 0.8545773960569979, 0.869751166407465, 0.8524020837352885, 0.8226977455101261, 0.798782807151008, 0.7818492500474653, 0.7562358276643991, 0.7498116051243406, 0.7494356659142212, 0.7492145629273702, 0.7404692082111437, 0.7839619187110949, 0.8173340647284696, 0.8027160946962746, 0.8300988648846577, 0.8726009870224822, 0.8979517190929042, 0.8899348298334541, 0.8750905141202028, 0.875477185966188, 0.8216157599855413, 0.8030357788218287, 0.8968997837058399, 0.8693774739114789, 0.8762385155827779, 0.8444046553267681, 0.8193848354792561, 0.8659646617883276, 0.8426685693899394, 0.8369603995718873, 0.8298932384341637, 0.8173882059504721, 0.812544547398432, 0.8165153941982559, 0.8059648499911237, 0.8017346053772767, 0.7615450643776824, 0.8144858216604032, 0.815861130020422, 0.8123725356900068, 0.7920525340966492, 0.7799732083054253, 0.8260070198896875, 0.8113238967527061, 0.7870646766169154, 0.833530106257379, 0.8129291575950427, 0.7579265223955712, 0.8377788961583627, 0.8428810720268006, 0.8138253464685257, 0.7956702747710241, 0.8563030698889614, 0.8685788364932749, 0.8832666132906325, 0.8591098302913864, 0.866796621182586, 0.8474025974025974, 0.8561610211094747, 0.8443427076520602, 0.8268979057591623, 0.8171731789676797, 0.866677260448117, 0.8626086956521739, 0.8731591448931116, 0.860096930533118, 0.7883750802825947, 0.7247028589784773, 0.7465305471367044, 0.8260178117048346, 0.8447185325743201, 0.792741451709658, 0.7716559075213932]"
