,GAN,Unet,AttUnet,DeeplabV3Plus,UnetPlusPlus,GAN_FirstStage
Recall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.8364779874213837, 0.8181818181818182, 0.8328741965105602, 0.7666666666666667, 0.690132717830352, 0.715606936416185, 0.6932409012131716, 0.7407170294494239, 0.8285714285714286, 0.7542492917847026, 0.7751396648044693, 0.8019390581717452, 0.8041958041958042, 0.6516257465162575, 0.7043080939947781, 0.7551454932576295, 0.7734265734265734, 0.8024602026049205, 0.8099808061420346, 0.8217522658610272, 0.7794721407624633, 0.7793505412156536, 0.6885350318471337, 0.6395798783858485, 0.6463687150837989, 0.6519308943089431, 0.6900676027041082, 0.7321711568938193, 0.8123249299719888, 0.847488038277512, 0.832807570977918, 0.7840764331210192, 0.8180064308681672, 0.8464541314248536, 0.8577235772357723, 0.7804878048780488, 0.7972318339100346, 0.8690119760479041, 0.8192862566438877, 0.7560975609756098, 0.834271922767498, 0.8146883005977796, 0.626421697287839, 0.6538099717779868, 0.7081292850146915, 0.6569264069264069, 0.6573033707865169, 0.6556991774383079, 0.7324503311258278, 0.6020260492040521, 0.6550387596899225, 0.7458333333333333, 0.7840172786177105, 0.8215859030837004, 0.7820224719101123, 0.9051987767584098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26870474658085275, 0.33783247320365223, 0.3566923615977575, 0.3588621444201313, 0.39268680445151033, 0.5028924026224451, 0.5443634804972138, 0.5803212851405622, 0.7393284006829823, 0.7916381082933516, 0.8368055555555556, 0.8384188626907073, 0.8120665742024965, 0.7042965459140691, 0.6870026525198939, 0.6426877470355731, 0.4629424778761062, 0.46807264206209725, 0.4816350710900474, 0.525, 0.5156669650850493, 0.5090497737556561, 0.4726156751652502, 0.3948412698412698, 0.3803961401726765, 0.48665696263949537, 0.574384236453202, 0.6537364517969195, 0.8565079365079366, 0.8239482200647249, 0.8287068381855112, 0.7574525745257452, 0.8635423845623708, 0.8674614305750351, 0.8673469387755102, 0.8556851311953353, 0.8496350364963504, 0.8602316602316602, 0.852803738317757, 0.8107680126682502, 0.8700980392156863, 0.831918505942275, 0.6573489630297565, 0.6865234375, 0.7504970178926441, 0.6444906444906445, 0.6782407407407407, 0.6973180076628352, 0.7123655913978495, 0.6774628879892037, 0.7469635627530364, 0.4422360248447205, 0.4308641975308642, 0.473753280839895, 0.5152838427947598, 0.812206572769953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7560483870967742, 0.8445199660152931, 0.7065663474692202, 0.62, 0.6753986332574032, 0.8126614987080103, 0.810126582278481, 0.7746870653685675, 0.8353105373342637, 0.7762525737817433, 0.7808951235804943, 0.7820934825543121, 0.7291031116534472, 0.6512549537648613, 0.6779324055666004, 0.7350901525658807, 0.7871012482662968, 0.7964601769911505, 0.8034960819770947, 0.804079110012361, 0.6587817859254879, 0.6138007790762382, 0.5962944904924428, 0.5430528375733855, 0.5206532180595581, 0.499370012599748, 0.4815415821501014, 0.6918429003021148, 0.7874933757286698, 0.8286516853932584, 0.7582619339045288, 0.6813939016801493, 0.8224476854787571, 0.8139386189258312, 0.7965397923875432, 0.7557093425605537, 0.7520949720670391, 0.7628012048192772, 0.7726586102719033, 0.82571649883811, 0.8190401258851299, 0.7824933687002652, 0.6338155515370705, 0.6650342801175319, 0.731610337972167, 0.6681367144432194, 0.6882217090069284, 0.7370417193426043, 0.757703081232493, 0.7183908045977011, 0.6291079812206573, 0.7653631284916201, 0.7875243664717348, 0.7735849056603774, 0.837573385518591, 0.8627858627858628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8710217755443886, 0.8394004282655246, 0.8320278503046127, 0.7947510094212651, 0.8337931034482758, 0.8434596140100071, 0.8781690140845071, 0.8604651162790697, 0.7756598240469208, 0.8292873923257635, 0.8466557911908646, 0.843363561417972, 0.8465189873417721, 0.7076069730586371, 0.7387755102040816, 0.8490967056323061, 0.8800904977375565, 0.8606770833333334, 0.9412484700122399, 0.9584393553859203, 0.8731778425655977, 0.7446373850868233, 0.749607535321821, 0.8623853211009175, 0.8407534246575342, 0.771689497716895, 0.7468175388967468, 0.6458481192334989, 0.7828246983676366, 0.7789090909090909, 0.8709449929478138, 0.8640167364016736, 0.798177995795375, 0.8569374550682962, 0.8591117917304747, 0.8575803981623277, 0.8680124223602484, 0.8867610324729392, 0.8481543624161074, 0.7460732984293194, 0.8669097538742023, 0.9006024096385542, 0.7604060913705584, 0.8176795580110497, 0.8155784650630011, 0.6771929824561403, 0.7077114427860697, 0.7309711286089239, 0.785007072135785, 0.4785185185185185, 0.5174418604651163, 0.5860655737704918, 0.762214983713355, 0.8766233766233766, 0.9473684210526315, 0.9726027397260274, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8887043189368771, 0.8995363214837713, 0.8497854077253219, 0.8455008488964346, 0.6566961250849762, 0.7521551724137931, 0.7895451459606245, 0.7797157622739018, 0.7220447284345048, 0.7110289587184226, 0.7232628398791541, 0.6886016451233843, 0.6742514970059881, 0.5529495380241649, 0.5622222222222222, 0.5223367697594502, 0.5597548518896833, 0.8286384976525821, 1.0, 0.475, 0.1346153846153846, 0.4163372859025033, 0.44433497536945815, 0.6868852459016394, 0.6563342318059299, 0.6957796014067995, 0.6736902050113895, 0.6844215349369989, 0.8028673835125448, 0.7961165048543689, 0.839240506329114, 0.87003367003367, 0.7839721254355401, 0.8505494505494505, 0.8776923076923077, 0.8861538461538462, 0.8922480620155039, 0.9062748212867355, 0.8539505187549881, 0.7753922378199835, 0.8721422523285352, 0.8407917383820999, 0.6821071752951862, 0.7329317269076305, 0.7460978147762747, 0.6751152073732719, 0.7902374670184696, 0.7972413793103448, 0.6225596529284165, 0.3572192513368984, 0.31494252873563217, 0.3840104849279161, 0.44855305466237944, 0.548936170212766, 0.5524017467248908, 0.04220779220779221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.8025022341376229, 0.7920203735144312, 0.7956903431763767, 0.7920384351407, 0.6842966194111232, 0.6465560583207642, 0.6403022670025189, 0.7117611212675198, 0.7863818424566088, 0.7853881278538812, 0.8222730739893211, 0.8395155185465556, 0.8455772113943029, 0.7102473498233216, 0.7095435684647303, 0.7415196743554953, 0.7646258503401361, 0.7795275590551181, 0.8025816249050873, 0.8270893371757925, 0.7735015772870663, 0.783969465648855, 0.7426636568848759, 0.7790940766550523, 0.7184115523465704, 0.6544117647058824, 0.646551724137931, 0.7121588089330024, 0.7709090909090909, 0.817741935483871, 0.8095515433896331, 0.7811585722644822, 0.7533763945977686, 0.7821195973949082, 0.8392056374119155, 0.7623318385650224, 0.7699805068226121, 0.8328690807799443, 0.773851590106007, 0.7740963855421686, 0.8256450351837373, 0.7527910685805422, 0.5888529886914378, 0.6048862679022746, 0.6693191865605659, 0.6564805057955743, 0.6871444823663254, 0.7268170426065163, 0.7773279352226721, 0.5852348993288591, 0.5504587155963303, 0.6762589928057554, 0.8116883116883117, 0.900497512437811, 0.9906542056074766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Precision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7395736793327155, 0.6157094594594594, 0.7692960135708228, 0.7995562130177515, 0.8781204111600588, 0.906959706959707, 0.8739985433357611, 0.8353790613718411, 0.8949301983835415, 0.8268633540372671, 0.7767669699090273, 0.8097902097902098, 0.8002783576896312, 0.7317436661698957, 0.8137254901960784, 0.6927083333333334, 0.7200520833333334, 0.7224755700325733, 0.7977315689981096, 0.8537350910232266, 0.8311444652908068, 0.5853658536585366, 0.7591292134831461, 0.6378169790518192, 0.6402877697841727, 0.7076668505239934, 0.7339601769911505, 0.7704280155642024, 0.8229284903518729, 0.8561933534743202, 0.8198757763975155, 0.7703379224030038, 0.9401330376940134, 0.9622781065088757, 0.9363905325443787, 0.9404081632653061, 0.9434889434889435, 0.9508599508599509, 0.9358196010407632, 0.8580357142857142, 0.941016333938294, 0.9262135922330097, 0.9006289308176101, 0.881979695431472, 0.9128787878787878, 0.9529042386185244, 0.9212598425196851, 0.8885350318471338, 0.8805732484076433, 0.687603305785124, 0.7952941176470588, 0.8344988344988346, 0.8581560283687943, 0.8859857482185273, 0.7945205479452054, 0.6915887850467289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6190917516218721, 0.71875, 0.8634435962680237, 0.849112426035503, 0.906754772393539, 0.9553113553113554, 0.9249817916970139, 0.8346570397111913, 0.9544452608376194, 0.8967391304347826, 0.8432470258922323, 0.8454545454545455, 0.8148921363952679, 0.6229508196721312, 0.5859728506787331, 0.529296875, 0.544921875, 0.5205211726384364, 0.5122873345935728, 0.6459510357815442, 0.7204502814258912, 0.7035647279549718, 0.7029494382022472, 0.4388092613009923, 0.41449916989485336, 0.5532266960838389, 0.6449115044247787, 0.6370205669816564, 0.7656072644721907, 0.7691842900302115, 0.760248447204969, 0.6996245306633292, 0.9260901699926091, 0.9149408284023669, 0.8801775147928994, 0.9583673469387755, 0.9533169533169533, 0.9123669123669124, 0.9496964440589766, 0.9142857142857143, 0.9664246823956443, 0.9514563106796117, 0.9169811320754717, 0.8921319796954315, 0.9532828282828283, 0.9733124018838305, 0.9228346456692913, 0.8694267515923567, 0.8439490445859873, 0.8297520661157025, 0.8682352941176471, 0.8298368298368298, 0.8250591016548463, 0.8574821852731591, 0.8082191780821918, 0.8084112149532711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6950880444856349, 0.839527027027027, 0.8761662425784563, 0.8025147928994083, 0.8707782672540382, 0.9216117216117216, 0.8856518572469045, 0.8043321299638989, 0.8795003673769287, 0.8781055900621118, 0.8180545836249126, 0.8307692307692308, 0.8315935977731385, 0.7347242921013413, 0.7714932126696833, 0.6901041666666666, 0.7389322916666666, 0.762214983713355, 0.8399495904221802, 0.8166980539861896, 0.6966854283927455, 0.6898061288305191, 0.8588483146067416, 0.6119073869900772, 0.5998893193137798, 0.655819084390513, 0.6565265486725663, 0.8910505836575876, 0.8433598183881952, 0.8912386706948641, 0.7695652173913043, 0.6852315394242804, 0.9586104951958611, 0.9415680473372781, 0.8513313609467456, 0.8914285714285715, 0.8820638820638821, 0.8296478296478297, 0.8872506504770165, 0.9517857142857142, 0.9446460980036298, 0.8592233009708737, 0.8817610062893082, 0.8616751269035533, 0.9292929292929293, 0.9513343799058085, 0.9385826771653544, 0.928343949044586, 0.8614649681528662, 0.8264462809917356, 0.9458823529411765, 0.958041958041958, 0.9550827423167849, 0.9738717339667459, 0.9771689497716894, 0.969626168224299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4819277108433735, 0.6621621621621622, 0.8108566581849025, 0.8735207100591716, 0.8876651982378855, 0.8644688644688645, 0.9082301529497451, 0.8548736462093863, 0.7773695811903012, 0.8222049689440993, 0.7263820853743876, 0.7153846153846154, 0.7446068197633959, 0.665424739195231, 0.6825037707390649, 0.5201822916666666, 0.5065104166666666, 0.43061889250814334, 0.4845620667926906, 0.709353421217828, 0.7492182614133833, 0.45590994371482174, 0.6706460674157303, 0.5700110253583242, 0.54344216934145, 0.5592939878654164, 0.584070796460177, 0.5058365758754864, 0.6259931895573212, 0.6471299093655589, 0.7670807453416149, 0.7753441802252816, 0.8418329637841833, 0.8816568047337278, 0.8298816568047337, 0.9142857142857143, 0.9156429156429157, 0.8722358722358723, 0.8768430182133564, 0.7633928571428571, 0.8629764065335753, 0.870873786407767, 0.9421383647798742, 0.9390862944162437, 0.898989898989899, 0.9089481946624803, 0.8960629921259843, 0.8869426751592356, 0.8837579617834395, 0.5338842975206611, 0.6282352941176471, 0.6666666666666666, 0.5531914893617021, 0.32066508313539194, 0.0821917808219178, 0.3317757009345794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.49582947173308617, 0.49155405405405406, 0.6717557251908397, 0.7366863905325444, 0.7092511013215859, 0.7670329670329671, 0.8470502549162418, 0.8714801444043321, 0.8302718589272594, 0.8959627329192547, 0.8376487053883834, 0.8195804195804196, 0.7835768963117606, 0.5797317436661699, 0.5723981900452488, 0.3958333333333333, 0.3567708333333333, 0.22996742671009773, 0.06427221172022685, 0.023854362837413684, 0.008755472170106316, 0.19762351469668543, 0.3167134831460674, 0.4619625137816979, 0.5390149418926398, 0.6547159404302262, 0.6543141592920354, 0.6642579210672596, 0.7627695800227015, 0.7927492447129909, 0.8236024844720496, 0.8085106382978723, 0.8314855875831486, 0.8587278106508875, 0.8439349112426036, 0.9404081632653061, 0.9426699426699426, 0.9344799344799345, 0.9280138768430182, 0.8383928571428572, 0.9346642468239564, 0.9485436893203884, 0.9446540880503145, 0.9263959390862944, 0.9053030303030303, 0.9199372056514914, 0.9433070866141732, 0.9203821656050956, 0.9140127388535032, 0.5520661157024793, 0.6447058823529411, 0.682983682983683, 0.6595744680851063, 0.6128266033254157, 0.5776255707762558, 0.030373831775700934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8322520852641334, 0.7880067567567568, 0.8456318914334181, 0.8535502958579881, 0.92143906020558, 0.9421245421245421, 0.9257101238164603, 0.8433212996389892, 0.8655400440852314, 0.8012422360248447, 0.7543736878936319, 0.7755244755244756, 0.7849686847599165, 0.7488822652757079, 0.7737556561085973, 0.7115885416666666, 0.7317708333333334, 0.6449511400651465, 0.6660365469439193, 0.7206528562460766, 0.766729205753596, 0.6422764227642277, 0.6931179775280899, 0.6163175303197354, 0.6607636967349197, 0.6872586872586872, 0.7051991150442478, 0.7976653696498055, 0.8422247446083996, 0.9190332326283988, 0.8633540372670807, 0.8354192740926157, 0.9482631189948263, 0.9770710059171598, 0.9689349112426036, 0.9714285714285714, 0.9705159705159705, 0.9795249795249795, 0.9496964440589766, 0.9178571428571428, 0.9582577132486388, 0.916504854368932, 0.9169811320754717, 0.9111675126903553, 0.9558080808080808, 0.978021978021978, 0.9511811023622048, 0.9235668789808917, 0.9171974522292994, 0.7206611570247934, 0.8470588235294118, 0.8764568764568764, 0.8865248226950354, 0.8598574821852731, 0.4840182648401826, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
F2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8151174668028601, 0.7676916596461668, 0.8193315266485999, 0.7730263157894737, 0.7210031347962381, 0.7471333735666867, 0.7231529468482583, 0.7578933577885498, 0.8410440546885789, 0.7677335640138409, 0.7754645801313399, 0.8034970857618652, 0.8034092496856226, 0.6662143826322932, 0.7237724711564261, 0.7417735638594534, 0.7621278941565601, 0.7850771626787485, 0.807500956754688, 0.8279556800194813, 0.7892861384962583, 0.7309073871622677, 0.7015835929387331, 0.6392265193370166, 0.6451433032229286, 0.6623644811564275, 0.6984210526315788, 0.7395155266246931, 0.8144237250056166, 0.8492149107035838, 0.8301886792452831, 0.7812896674282813, 0.8398256965535454, 0.8673333333333334, 0.8723814773980153, 0.8079674568663207, 0.822739608627339, 0.8842345773038842, 0.8402118050147951, 0.7745003223726629, 0.8536384590055976, 0.8347917395869793, 0.6670393143283027, 0.689484126984127, 0.7413863822805579, 0.7004384952688668, 0.6972586412395709, 0.6919642857142856, 0.7579495614035088, 0.6173938854259424, 0.6789875451988752, 0.7620263942103024, 0.7978021978021977, 0.8337058560572194, 0.7844905320108205, 0.8525345622119815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3030028123015513, 0.377886323268206, 0.40412862246923387, 0.4057110545660164, 0.4429063262085784, 0.555508221862486, 0.5931807566557683, 0.6179835346947503, 0.7742281559184647, 0.8106400898371701, 0.8380859646682433, 0.8398166157265907, 0.8126301179736294, 0.6863711001642038, 0.6641025641025641, 0.6162825955124318, 0.4773038321167883, 0.47769939017099133, 0.48746852140544433, 0.5454256334146084, 0.546748932130992, 0.5388447169269087, 0.5057599029911075, 0.4029155699534319, 0.3867603015594341, 0.49865765138709356, 0.5872280419016922, 0.6503234593122234, 0.8366410320019847, 0.8123803446075304, 0.814046288906624, 0.7451346307651293, 0.8753667737879, 0.8765589569160999, 0.8698830409356726, 0.8744227618054522, 0.8685270855096254, 0.8701765349164194, 0.870567657815233, 0.8295528191834088, 0.887795931977326, 0.8533611981887845, 0.6968074937870389, 0.7196969696969697, 0.7838455149501662, 0.6911928651059086, 0.7162063065265216, 0.7260638297872339, 0.7352941176470589, 0.7032782291958531, 0.768429820907955, 0.4878048780487806, 0.4763854763854763, 0.5203228596137216, 0.5555555555555555, 0.8114446529080676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7430156528630871, 0.8435166327223353, 0.7350220577771451, 0.6495450191570882, 0.7071309325065587, 0.8323408760089983, 0.8241832723329267, 0.7804399607678297, 0.8437896517693501, 0.7946880269814502, 0.7880544694620467, 0.7913669064748202, 0.7475290879519579, 0.6663963233306298, 0.6947840260798696, 0.725629791894852, 0.7769715224534501, 0.7893671569288895, 0.810531436215493, 0.8065716057036578, 0.6660289369843359, 0.6276317286901105, 0.635126713751558, 0.5555555555555556, 0.5347804637395166, 0.5243891682102849, 0.5086561535824476, 0.724225173940544, 0.7980665950590762, 0.8404558404558404, 0.760495948931991, 0.6821579865437328, 0.8464952356089284, 0.8366193480546794, 0.8069265283230511, 0.7794432548179873, 0.7749316448409844, 0.7752946578907087, 0.7931462242208094, 0.848185868873329, 0.8414161008729389, 0.7967230824630895, 0.671584594749952, 0.69683908045977, 0.7641196013289038, 0.7104337631887455, 0.7270065869724323, 0.7687236286919831, 0.776406429391504, 0.737680731779286, 0.6742703790674269, 0.7974388824214202, 0.8161616161616161, 0.8067689885871705, 0.862207896857373, 0.8822278911564627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7499278915488895, 0.7967479674796748, 0.8277056277056277, 0.8093475877192983, 0.8440379782183747, 0.8475793707800603, 0.884020983978449, 0.8593409783713165, 0.7760011735367464, 0.8278611632270169, 0.8195168166745619, 0.8142311365807068, 0.8239642692129986, 0.6987480438184663, 0.7267908769675555, 0.7537735849056604, 0.766955835962145, 0.7173865856305621, 0.791967044284243, 0.8955460453320653, 0.8452095385917877, 0.6609247506799638, 0.732361963190184, 0.7821482602118004, 0.7578329989195863, 0.7172160135804215, 0.7073954983922831, 0.6119704102219233, 0.7454717491213841, 0.7484276729559748, 0.8479813238121395, 0.8446959367330242, 0.806542982580371, 0.8617698091382302, 0.8531021897810219, 0.8683516824313846, 0.8771379256237251, 0.8838174273858923, 0.8537409221415301, 0.7494740532959326, 0.8661202185792349, 0.8944954128440369, 0.7909186906019006, 0.8393829401088929, 0.830999066293184, 0.713581464136061, 0.738769150869904, 0.7576169749727966, 0.802951388888889, 0.48865355521936454, 0.536359983929289, 0.6005879882402353, 0.7086614173228346, 0.6509161041465766, 0.3050847457627119, 0.7015810276679842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7671350731287641, 0.7714740190880169, 0.8070103933156715, 0.821240105540897, 0.6665746618824179, 0.7550843790566855, 0.8004129387474193, 0.7964893757423782, 0.7413725232909067, 0.7416452442159382, 0.7435706298919121, 0.7113377033260501, 0.6936060120734262, 0.558106169296987, 0.5642283675289919, 0.49095607235142114, 0.5025678650036683, 0.5449212719975302, 0.2556390977443609, 0.09932043910088866, 0.034739454094292806, 0.3408845738942826, 0.4111962071480671, 0.6259336719450254, 0.628955185328684, 0.6871598934815328, 0.6697237318840579, 0.6802914721621315, 0.7945140695199812, 0.7954407663392749, 0.8360655737704918, 0.8569912443618997, 0.7930353870012691, 0.8521726365237816, 0.8707264957264957, 0.8964980544747082, 0.9018962545055634, 0.9117788077353365, 0.8678021086780209, 0.7872233400402414, 0.8839684174390661, 0.860338147234942, 0.7222542796691671, 0.7648784576697402, 0.7732959447799826, 0.7130688732051593, 0.8167439323697845, 0.8191609977324262, 0.664967562557924, 0.3843498273878021, 0.350832266325224, 0.4208560758402758, 0.4792167639986259, 0.560625814863103, 0.5572687224669604, 0.03915662650602409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8082808280828082, 0.7912143826322932, 0.8052010983685994, 0.8036211699164345, 0.7214302138422626, 0.6898401459070915, 0.6823794695586813, 0.7346836080010064, 0.8010335917312661, 0.7885085574572127, 0.8077326539787203, 0.8258862079237415, 0.8327181455780304, 0.7176520994001714, 0.7215189873417721, 0.7353336921420883, 0.7578209277238404, 0.748299319727891, 0.7709700948212984, 0.8033589923023092, 0.7721375488096739, 0.750840766193888, 0.7321958456973293, 0.7400052952078369, 0.7060910703725606, 0.6607275426874537, 0.6574876237623762, 0.727761436251141, 0.7841893891354892, 0.8361737218251788, 0.8197688133993868, 0.7914394119041972, 0.7856705450091854, 0.814627528367045, 0.862295945234334, 0.7966260543580131, 0.8031720211468077, 0.8585786073223257, 0.8036107441655657, 0.7991293532338309, 0.8491476358957865, 0.7806814422758848, 0.6342439533669741, 0.6484826589595374, 0.7120015048908954, 0.7026844123618317, 0.7275355336063599, 0.7591623036649214, 0.8017817371937639, 0.6080892608089261, 0.5919105557382441, 0.7086317376554845, 0.8256274768824308, 0.8920650566781665, 0.8191653786707882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
