,GAN,Unet,AttUnet,DeeplabV3Plus,UnetPlusPlus,GAN_FirstStage
Recall,"[0.32532347504621073, 0.3051386994088222, 0.27349290780141844, 0.25597115817936006, 0.24912739965095987, 0.26357560568086885, 0.2496141975308642, 0.24753227031131358, 0.25465602432535156, 0.26859205776173284, 0.27180232558139533, 0.2619629758994062, 0.2728951255539143, 0.26850828729281767, 0.2852126414358174, 0.3125526537489469, 0.3281519861830743, 0.2928019520130134, 0.287089715536105, 0.2519280205655527, 0.288021534320323, 0.318105616093881, 0.29900199600798405, 0.2695552147239264, 0.2710775047258979, 0.2711359404096834, 0.27404718693284935, 0.2711511789181692, 0.3228850690933603, 0.31429503916449086, 0.2895377128953771, 0.28258967629046366, 0.2797500710025561, 0.31410825199645076, 0.34649850647195485, 0.37557198169658573, 0.36041939711664484, 0.347839798170924, 0.3534839325485205, 0.3538020999045498, 0.3660172468859789, 0.37209302325581395, 0.36705292828061387, 0.359039190897598, 0.35596446700507617, 0.393322203672788, 0.41348773841961856, 0.4162957891133174, 0.42083758937691523, 0.46101231190150477, 0.4657534246575342, 0.47257383966244726, 0.4674181049665375, 0.5033580770590315, 0.425, 0.4364019676739283, 0.4534555712270804, 0.44195156695156695, 0.4591009579955785, 0.480688497061293, 0.4652622142536979, 0.48811126065500227, 0.5213100044863167, 0.5728198317839752, 0.5295169946332737, 0.47701149425287354, 0.3918350168350168, 0.4054852320675105, 0.4606931530008453, 0.485589519650655, 0.541860465116279, 0.5666820489155514, 0.6230544747081712, 0.6005547850208044, 0.6070272769301895, 0.6034322820037106, 0.5813623462630085, 0.56006006006006, 0.5548387096774193, 0.6064705882352941, 0.6264128494943486, 0.6470944309927361, 0.6875761266747868, 0.6985163204747774, 0.6994935284186832, 0.6884593519044911, 0.6846741045214327, 0.6230492196878752, 0.7054698457223001, 0.7063142437591777, 0.6201044386422977, 0.6497498213009293, 0.8121911037891268, 0.8623693379790941, 0.796594982078853, 0.8208409506398537, 0.8706422018348624, 0.8833333333333333, 0.7675544794188862, 0.7147814018043026, 0.7175732217573222, 0.7372521246458924, 0.6917562724014337, 0.6421886249100072, 0.5865595325054784, 0.5814788226848528, 0.5223515003061849, 0.45586708203530635, 0.41560798548094374, 0.38385573207385143, 0.3521184697655286, 0.3398294762484775, 0.3108, 0.32158590308370044, 0.3328118889323426, 0.3265073947667804, 0.3180091185410334, 0.32642089093702, 0.32491519035054656, 0.3156690812047274, 0.3131765584173199, 0.3179035960214231, 0.30454545454545456, 0.3055450773293097, 0.3034124629080119, 0.30612998522895124, 0.30969875091844234, 0.3178012377138697, 0.3431516936671576, 0.35291902071563086]","[0.3899057127010538, 0.4, 0.3974042027194067, 0.36654366543665434, 0.3864951768488746, 0.3864168618266979, 0.373951928451649, 0.36251342642320084, 0.381082558775287, 0.43376764386536376, 0.4187631027253669, 0.3651096282173499, 0.3128421052631579, 0.3047619047619048, 0.28171268507402963, 0.267704280155642, 0.2538015930485156, 0.23973509933774834, 0.21018113678950656, 0.18364893297264803, 0.17917745182628703, 0.1935483870967742, 0.18707836014530357, 0.16959643476107947, 0.15076378127075493, 0.14965546942291127, 0.16197026847126691, 0.17215302491103202, 0.1911828895678743, 0.1905966687750369, 0.17112850082372322, 0.17755856966707767, 0.184721352536005, 0.1793467631527479, 0.19478079331941545, 0.2114041018706333, 0.22815653458035934, 0.23272357723577236, 0.24893730074388948, 0.253946652150245, 0.27538776704711737, 0.28975164145018556, 0.3040412259289395, 0.27779210729945836, 0.2868421052631579, 0.3059310344827586, 0.302086155513411, 0.3126064735945486, 0.3163003140165572, 0.3153623188405797, 0.3276901004304161, 0.33270524899057874, 0.3120763243786091, 0.2732804232804233, 0.20494148244473342, 0.19989788103140158, 0.21396216360245138, 0.1990193250648976, 0.20872641509433962, 0.2252027448533999, 0.21068965517241378, 0.20064377682403434, 0.20851216022889843, 0.2719843085975809, 0.2609114249037227, 0.2524991938084489, 0.21716394955398338, 0.23529411764705882, 0.2672965559280707, 0.28264356753288417, 0.30731876517516477, 0.31858096241657885, 0.3265454545454545, 0.30869094843130185, 0.31013342949873784, 0.26321279554937416, 0.2369281045751634, 0.2271262886597938, 0.22114137483787288, 0.2036840240878498, 0.185143710339679, 0.17025940811107051, 0.20469798657718122, 0.23840579710144927, 0.27906174542945844, 0.27581612258494337, 0.28174856413529037, 0.25120617561917014, 0.25040916530278234, 0.2343903236351749, 0.23049414824447334, 0.21138966264314454, 0.25170489770613763, 0.27533460803059273, 0.24975736007764476, 0.2898056597340607, 0.33453828458757806, 0.32375726275016137, 0.3128795142217961, 0.3051013734466972, 0.2610062893081761, 0.2479050279329609, 0.2646733111849391, 0.22164412070759626, 0.21721027064538515, 0.21200814111261873, 0.19617540389053742, 0.19436997319034852, 0.1800978792822186, 0.18288700195950358, 0.176625949158138, 0.17749497655726726, 0.17102546455609086, 0.18219461697722567, 0.2018188177684505, 0.19647988505747127, 0.18953530918404685, 0.19010705057216684, 0.1915680473372781, 0.18220015278838808, 0.18745188606620478, 0.1788028974456729, 0.1606395127521888, 0.16269390843738177, 0.16673025562762306, 0.17346534653465345, 0.1737220447284345, 0.18038740920096852, 0.18404907975460122, 0.18820108018280016]","[0.4020100502512563, 0.40100390407138875, 0.3762541806020067, 0.36044568245125347, 0.3596881959910913, 0.386299831555306, 0.3734142305570877, 0.3735070575461455, 0.37351991388589884, 0.4208311415044713, 0.42704436130411544, 0.4133053954950236, 0.3969309462915601, 0.38092809790923, 0.3824435318275154, 0.36661546338965695, 0.3640973630831643, 0.3765586034912718, 0.38095238095238093, 0.29375276916260523, 0.2945470158866466, 0.32277657266811277, 0.3228413441088898, 0.29136690647482016, 0.2741078208048595, 0.2595313046519762, 0.2761904761904762, 0.3063752276867031, 0.3499420625724218, 0.37272727272727274, 0.36277466609220166, 0.36772046589018303, 0.37551355792933444, 0.3468784632434429, 0.3471766848816029, 0.37765751836103595, 0.37166478767380684, 0.34612724757952973, 0.3499484358886215, 0.3518961393918688, 0.33539967373572593, 0.33060288335517696, 0.3453029817249118, 0.3321733628598545, 0.3306810948440484, 0.3249001331557923, 0.3348977539389876, 0.3288613691090471, 0.34110885733603785, 0.3462147608489072, 0.353393085787452, 0.34019574755315557, 0.33715925394548063, 0.4070393374741201, 0.3627358490566038, 0.3624939584340261, 0.36452971455311184, 0.35546875, 0.38953722334004026, 0.4326530612244898, 0.4008830022075055, 0.4089661482159195, 0.41674290942360476, 0.43255004351610093, 0.4001681378730559, 0.35736800630417653, 0.3228376327769347, 0.36212238574748257, 0.47058823529411764, 0.4045709703287891, 0.39688249400479614, 0.3976452715533612, 0.3953662182361734, 0.35958660014255167, 0.37277263007840344, 0.3107270948809912, 0.29004711425206126, 0.30843938379102476, 0.3291183702142606, 0.3543795620437956, 0.42613636363636365, 0.4428063040162684, 0.47257383966244726, 0.4583125312031952, 0.46734130634774607, 0.4512797485406376, 0.41114836546521377, 0.3512096774193548, 0.3589329021827001, 0.31969205834683956, 0.29799107142857145, 0.2890995260663507, 0.35613382899628254, 0.38763830599008015, 0.3846463022508039, 0.4226033421284081, 0.5189161554192229, 0.5351521511017838, 0.515695067264574, 0.5152211372774268, 0.4573396926338103, 0.45905172413793105, 0.4423076923076923, 0.4159528907922912, 0.3990174672489083, 0.4096662830840046, 0.41585365853658535, 0.4536741214057508, 0.46324891908585547, 0.45525997581620314, 0.44711538461538464, 0.4318448883666275, 0.40093240093240096, 0.42840166369578137, 0.45, 0.4449789536981359, 0.44339622641509435, 0.425544794188862, 0.42200725513905685, 0.39227166276346603, 0.3871898442008078, 0.3825541619156214, 0.3704128440366973, 0.3751438434982739, 0.3789901334881021, 0.3715415019762846, 0.3671875, 0.38238573021181715, 0.4173813607775872, 0.4228739002932551]","[0.36370481927710846, 0.3542770628311885, 0.34375, 0.3312051077414206, 0.3355102040816327, 0.38199697428139184, 0.3809840425531915, 0.38984168865435354, 0.4183474300585556, 0.4658583280153159, 0.4639696586599241, 0.43047158403869407, 0.40845921450151057, 0.35802469135802467, 0.33625580195977306, 0.3063152660367976, 0.2943765281173594, 0.29512317747611866, 0.2609375, 0.23712391636919938, 0.2211204759543877, 0.20510304219823355, 0.22054380664652568, 0.2504725897920605, 0.2823581560283688, 0.28771929824561404, 0.26726279185295576, 0.29004329004329005, 0.31215586615840746, 0.3107779578606159, 0.18954827280779452, 0.27818259751393054, 0.29765013054830286, 0.3834276891405044, 0.4284170718530524, 0.43952802359882004, 0.4090682610861983, 0.36363636363636365, 0.36588658865886586, 0.3644901610017889, 0.29879032258064514, 0.296718322698268, 0.28789864569681084, 0.3324885960466295, 0.3814553990610329, 0.3176013325930039, 0.32457027300303337, 0.35203520352035206, 0.32983193277310924, 0.37716615698267075, 0.3559795253606329, 0.3571753986332574, 0.41914191419141916, 0.5349223946784922, 0.3623310810810811, 0.3670682730923695, 0.40103544404619673, 0.3704312114989733, 0.3754571312474604, 0.36975524475524474, 0.3534562211981567, 0.34904805077062556, 0.35176790571169536, 0.4249775381850854, 0.40121317157712305, 0.5475536008796041, 0.478330658105939, 0.45271629778672035, 0.5129749768303985, 0.4420717855520218, 0.45974382433668803, 0.4944547134935305, 0.478014801915542, 0.49443207126948774, 0.5153674832962138, 0.5422434367541766, 0.4926852288815479, 0.3642332947083816, 0.3528722157092614, 0.4237029501525941, 0.4688995215311005, 0.49880239520958086, 0.5234979179060083, 0.5067567567567568, 0.5113098369279326, 0.5073791348600509, 0.5470132743362832, 0.5855216465578424, 0.5862831858407079, 0.592788038698329, 0.648036253776435, 0.8152350081037277, 0.6961271102284012, 0.5807228915662651, 0.5853858784893268, 0.7403751233958539, 0.8480531813865148, 0.873987398739874, 0.7393992932862191, 0.7654320987654321, 0.740578439964943, 0.7760910815939279, 0.6717428087986463, 0.6008230452674898, 0.5099236641221374, 0.5063103192279139, 0.513389441469013, 0.5631891433418151, 0.625, 0.6214511041009464, 0.4459072696050372, 0.3914590747330961, 0.3621460506706408, 0.4188571428571429, 0.6584070796460177, 0.6214876033057851, 0.6377063423110338, 0.6377063423110338, 0.6359724612736661, 0.54921875, 0.5772690106295993, 0.5720130932896891, 0.6619718309859155, 0.6623115577889447, 0.6611570247933884, 0.6677181913774973, 0.6810699588477366, 0.5288852725793328, 0.655893536121673, 0.7217217217217218]","[0.3335117773019272, 0.32608695652173914, 0.29832160259880885, 0.27199136535348084, 0.26467505241090145, 0.29509043927648576, 0.30556974961676037, 0.3125956144824069, 0.3239152371342079, 0.3819374369323915, 0.38298943130347257, 0.36501516683518703, 0.3434889434889435, 0.326044703595724, 0.3220666344760985, 0.3098188751191611, 0.3336580613735996, 0.3247397124442241, 0.30485933503836316, 0.2855603448275862, 0.35006045949214026, 0.3532719836400818, 0.3165829145728643, 0.2867256637168142, 0.26822392267418443, 0.2685917721518987, 0.26156716417910447, 0.2539173789173789, 0.29325613079019075, 0.2809025506867234, 0.255089058524173, 0.2564904598060682, 0.25767063243581717, 0.28285714285714286, 0.2794665012406948, 0.28238498789346245, 0.29644149577804585, 0.2938714499252616, 0.29683770883054894, 0.2981514609421586, 0.3019490254872564, 0.3127250900360144, 0.30938063740228505, 0.288895668090299, 0.2747218788627936, 0.2585301837270341, 0.270899808551372, 0.2843320848938826, 0.30249543517954963, 0.33456448137888584, 0.35464566929133856, 0.40603328710124825, 0.40482954545454547, 0.4146690518783542, 0.3187009279086367, 0.3317906728373087, 0.37955940772842184, 0.4071481208548268, 0.4431993817619784, 0.431041257367387, 0.39195979899497485, 0.3996815286624204, 0.428343949044586, 0.4952498967368856, 0.4623837700760778, 0.58679706601467, 0.5191570881226054, 0.5580147551978538, 0.6215538847117794, 0.598676293622142, 0.6060248080330773, 0.6313609467455621, 0.6389563106796117, 0.6288019863438857, 0.6399751707014277, 0.6019813519813519, 0.5194736842105263, 0.4259597806215722, 0.4118713185319438, 0.4606686332350049, 0.4624823029731005, 0.46928166351606804, 0.46926138876603274, 0.47543859649122805, 0.5192392746572313, 0.5151789759855007, 0.5240133143128863, 0.5280043501903209, 0.5422495803021824, 0.5511033681765389, 0.5492227979274611, 0.5385064177362894, 0.5968008825151683, 0.593715545755237, 0.591372079089275, 0.6491228070175439, 0.6464705882352941, 0.6362593230063109, 0.5394515948517068, 0.5730140186915887, 0.5866022933011467, 0.5904288377874456, 0.5579138872043663, 0.46485888212506915, 0.40021008403361347, 0.3951527924130664, 0.44124047878128403, 0.4330543933054393, 0.4085249042145594, 0.4117647058823529, 0.37864963503649635, 0.40057915057915056, 0.3816641753861485, 0.4047131147540984, 0.45145888594164457, 0.45879851143009037, 0.4470588235294118, 0.46166484118291345, 0.47170868347338935, 0.46123147092360317, 0.4391707583196945, 0.43784683684794673, 0.43210586881472957, 0.42542372881355933, 0.42316258351893093, 0.45853365384615385, 0.47601246105919004, 0.4941249226963513, 0.5404570722668314, 0.5293764988009593]","[0.48210800260247233, 0.4546027742749054, 0.42147734326505276, 0.39763534536403233, 0.37360703812316715, 0.3953623188405797, 0.37181571815718156, 0.3746616134271792, 0.3754810335349093, 0.4258426966292135, 0.44320843091334894, 0.4705525197328476, 0.48900062853551224, 0.48332284455632474, 0.5234853641933288, 0.56480117820324, 0.560672514619883, 0.5469416785206259, 0.5509433962264151, 0.4962574850299401, 0.498589562764457, 0.5078173858661663, 0.45146726862302483, 0.3945435466946485, 0.368753032508491, 0.379123584441162, 0.36222627737226276, 0.35201026518391787, 0.41569767441860467, 0.40536149471974003, 0.3813291139240506, 0.4090150250417362, 0.4151578947368421, 0.43528922180607577, 0.43543046357615894, 0.4511840465309514, 0.4543278819305943, 0.399444251476207, 0.39271255060728744, 0.38885180240320427, 0.38955026455026454, 0.3984194929206454, 0.41068447412353926, 0.40241854215653344, 0.42037101855092757, 0.4458004307250538, 0.46368715083798884, 0.47196085811065114, 0.501951600312256, 0.5412270418132082, 0.5523162939297125, 0.5392872477458136, 0.5296665223040277, 0.5791795324217027, 0.4932003626473255, 0.5042696629213483, 0.545201668984701, 0.5766902119071645, 0.6157480314960629, 0.6347678369195923, 0.580316742081448, 0.5900109769484083, 0.615257958287596, 0.6721398305084746, 0.6229773462783171, 0.5605815831987075, 0.5030103995621237, 0.5927995034140285, 0.6348025186033199, 0.6350446428571429, 0.6380597014925373, 0.6717144402379664, 0.7218251786695987, 0.7267316017316018, 0.7251082251082251, 0.7184466019417476, 0.6905927134312126, 0.6408991228070176, 0.585379159847245, 0.58601856908793, 0.609715242881072, 0.6427732079905993, 0.6820388349514563, 0.7175954915466499, 0.7492182614133833, 0.7351453855878635, 0.7405228758169935, 0.6993288590604027, 0.7340501792114695, 0.741837509491268, 0.7364705882352941, 0.7361222847948512, 0.8351741716227697, 0.8230008984725966, 0.7546296296296297, 0.7811634349030471, 0.8429906542056075, 0.8521897810218978, 0.7538048343777977, 0.7612612612612613, 0.7535087719298246, 0.7674825174825175, 0.7223628691983123, 0.6454248366013072, 0.6065843621399177, 0.59688013136289, 0.5804464973056197, 0.5434782608695652, 0.4879898862199747, 0.4202185792349727, 0.3962362780972295, 0.38295687885010266, 0.36159600997506236, 0.3689706613625062, 0.3875123885034688, 0.39576145884672254, 0.3906570841889117, 0.40167802831672783, 0.4048370136698212, 0.39340885684860966, 0.3944813490035769, 0.3897617840851495, 0.3830665978316985, 0.3894899536321484, 0.3943233654333502, 0.40540540540540543, 0.41509433962264153, 0.4268469338483824, 0.45322346097915656, 0.45630130371801064]"
